executionTs,nombreCandidato,PROFUNDIDAD_1,PROFUNDIDAD_2,PROFUNDIDAD_3,PROFUNDIDAD_4,contabilizadas,totalActas,totalVotosValidos,porcentajeVotosValidos,tipoFiltro,idAmbitoGeografico
2026-06-08T13:50:41.853634+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,ORONCCOY,0,5,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:42.431323+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LA MAR,PATIBAMBA,5,5,245,26.486,ubigeo_nivel_03,1
2026-06-08T13:50:42.431323+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,PATIBAMBA,5,5,680,73.514,ubigeo_nivel_03,1
2026-06-08T13:50:43.081448+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LA MAR,RÍO MAGDALENA,0,5,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:43.081448+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,RÍO MAGDALENA,0,5,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:43.907689+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LA MAR,SAMUGARI,0,22,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:43.907689+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,SAMUGARI,0,22,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:45.618438+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LA MAR,SAN MIGUEL,26,26,732,18.318,ubigeo_nivel_03,1
2026-06-08T13:50:45.618438+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,SAN MIGUEL,26,26,3264,81.682,ubigeo_nivel_03,1
2026-06-08T13:50:46.257960+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LA MAR,SANTA ROSA,0,32,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:46.257960+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,SANTA ROSA,0,32,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:46.909556+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LA MAR,TAMBO,32,32,819,14.864,ubigeo_nivel_03,1
2026-06-08T13:50:46.909556+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,TAMBO,32,32,4691,85.136,ubigeo_nivel_03,1
2026-06-08T13:50:47.565113+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LA MAR,UNIÓN PROGRESO,0,7,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:47.565113+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LA MAR,UNIÓN PROGRESO,0,7,0,0.0,ubigeo_nivel_03,1
2026-06-08T13:50:48.220399+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,,157,158,5148,22.999,ubigeo_nivel_02,1
2026-06-08T13:50:48.220399+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,,157,158,17236,77.001,ubigeo_nivel_02,1
2026-06-08T13:50:48.883938+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,AUCARA,11,11,281,30.543,ubigeo_nivel_03,1
2026-06-08T13:50:48.883938+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,AUCARA,11,11,639,69.457,ubigeo_nivel_03,1
2026-06-08T13:50:49.534864+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,CABANA,4,4,173,30.192,ubigeo_nivel_03,1
2026-06-08T13:50:49.534864+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,CABANA,4,4,400,69.808,ubigeo_nivel_03,1
2026-06-08T13:50:50.203831+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,CARMEN SALCEDO,4,4,89,15.398,ubigeo_nivel_03,1
2026-06-08T13:50:50.203831+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,CARMEN SALCEDO,4,4,489,84.602,ubigeo_nivel_03,1
2026-06-08T13:50:50.864228+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,CHAVIÑA,7,7,138,13.996,ubigeo_nivel_03,1
2026-06-08T13:50:50.864228+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,CHAVIÑA,7,7,848,86.004,ubigeo_nivel_03,1
2026-06-08T13:50:51.476487+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,CHIPAO,9,9,262,22.528,ubigeo_nivel_03,1
2026-06-08T13:50:51.476487+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,CHIPAO,9,9,901,77.472,ubigeo_nivel_03,1
2026-06-08T13:50:52.090205+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,HUAC-HUAS,7,7,233,20.822,ubigeo_nivel_03,1
2026-06-08T13:50:52.090205+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,HUAC-HUAS,7,7,886,79.178,ubigeo_nivel_03,1
2026-06-08T13:50:52.672358+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,LARAMATE,5,5,287,42.456,ubigeo_nivel_03,1
2026-06-08T13:50:52.672358+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,LARAMATE,5,5,389,57.544,ubigeo_nivel_03,1
2026-06-08T13:50:53.284871+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,LEONCIO PRADO,4,5,175,35.07,ubigeo_nivel_03,1
2026-06-08T13:50:53.284871+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,LEONCIO PRADO,4,5,324,64.93,ubigeo_nivel_03,1
2026-06-08T13:50:53.956430+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,LLAUTA,4,4,307,42.055,ubigeo_nivel_03,1
2026-06-08T13:50:53.956430+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,LLAUTA,4,4,423,57.945,ubigeo_nivel_03,1
2026-06-08T13:50:54.610899+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,LUCANAS,8,8,206,14.831,ubigeo_nivel_03,1
2026-06-08T13:50:54.610899+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,LUCANAS,8,8,1183,85.169,ubigeo_nivel_03,1
2026-06-08T13:50:55.254444+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,OCAÑA,8,8,386,33.741,ubigeo_nivel_03,1
2026-06-08T13:50:55.254444+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,OCAÑA,8,8,758,66.259,ubigeo_nivel_03,1
2026-06-08T13:50:55.909066+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,OTOCA,5,5,243,33.844,ubigeo_nivel_03,1
2026-06-08T13:50:55.909066+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,OTOCA,5,5,475,66.156,ubigeo_nivel_03,1
2026-06-08T13:50:56.534750+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,PUQUIO,36,36,1141,17.673,ubigeo_nivel_03,1
2026-06-08T13:50:56.534750+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,PUQUIO,36,36,5315,82.327,ubigeo_nivel_03,1
2026-06-08T13:50:57.190582+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SAISA,2,2,45,20.548,ubigeo_nivel_03,1
2026-06-08T13:50:57.190582+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SAISA,2,2,174,79.452,ubigeo_nivel_03,1
2026-06-08T13:50:57.854171+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SANCOS,12,12,440,31.095,ubigeo_nivel_03,1
2026-06-08T13:50:57.854171+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SANCOS,12,12,975,68.905,ubigeo_nivel_03,1
2026-06-08T13:50:58.487616+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SAN CRISTÓBAL,6,6,54,6.577,ubigeo_nivel_03,1
2026-06-08T13:50:58.487616+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SAN CRISTÓBAL,6,6,767,93.423,ubigeo_nivel_03,1
2026-06-08T13:50:59.365462+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SAN JUAN,3,3,84,20.0,ubigeo_nivel_03,1
2026-06-08T13:50:59.365462+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SAN JUAN,3,3,336,80.0,ubigeo_nivel_03,1
2026-06-08T13:51:00.037197+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SAN PEDRO,10,10,240,17.978,ubigeo_nivel_03,1
2026-06-08T13:51:00.037197+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SAN PEDRO,10,10,1095,82.022,ubigeo_nivel_03,1
2026-06-08T13:51:00.693846+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,5,5,117,23.168,ubigeo_nivel_03,1
2026-06-08T13:51:00.693846+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,5,5,388,76.832,ubigeo_nivel_03,1
2026-06-08T13:51:01.357012+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,2,2,101,37.687,ubigeo_nivel_03,1
2026-06-08T13:51:01.357012+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,2,2,167,62.313,ubigeo_nivel_03,1
2026-06-08T13:51:01.961791+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,LUCANAS,SANTA LUCÍA,5,5,146,32.444,ubigeo_nivel_03,1
2026-06-08T13:51:01.961791+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,LUCANAS,SANTA LUCÍA,5,5,304,67.556,ubigeo_nivel_03,1
2026-06-08T13:51:03.564560+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,,77,77,1690,15.513,ubigeo_nivel_02,1
2026-06-08T13:51:03.564560+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,,77,77,9204,84.487,ubigeo_nivel_02,1
2026-06-08T13:51:04.351206+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,CHUMPI,7,7,189,16.335,ubigeo_nivel_03,1
2026-06-08T13:51:04.351206+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,CHUMPI,7,7,968,83.665,ubigeo_nivel_03,1
2026-06-08T13:51:04.950946+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,CORACORA,31,31,672,12.53,ubigeo_nivel_03,1
2026-06-08T13:51:04.950946+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,CORACORA,31,31,4691,87.47,ubigeo_nivel_03,1
2026-06-08T13:51:05.917765+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,4,4,46,13.256,ubigeo_nivel_03,1
2026-06-08T13:51:05.917765+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,4,4,301,86.744,ubigeo_nivel_03,1
2026-06-08T13:51:06.568425+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,PACAPAUSA,3,3,53,16.308,ubigeo_nivel_03,1
2026-06-08T13:51:06.568425+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,PACAPAUSA,3,3,272,83.692,ubigeo_nivel_03,1
2026-06-08T13:51:07.234001+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,PULLO,14,14,354,19.365,ubigeo_nivel_03,1
2026-06-08T13:51:07.234001+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,PULLO,14,14,1474,80.635,ubigeo_nivel_03,1
2026-06-08T13:51:07.887869+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,PUYUSCA,7,7,263,25.684,ubigeo_nivel_03,1
2026-06-08T13:51:07.887869+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,PUYUSCA,7,7,761,74.316,ubigeo_nivel_03,1
2026-06-08T13:51:08.568242+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RIVACAYCO,4,4,57,18.153,ubigeo_nivel_03,1
2026-06-08T13:51:08.568242+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RIVACAYCO,4,4,257,81.847,ubigeo_nivel_03,1
2026-06-08T13:51:09.183332+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PARINACOCHAS,UPAHUACHO,7,7,56,10.448,ubigeo_nivel_03,1
2026-06-08T13:51:09.183332+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PARINACOCHAS,UPAHUACHO,7,7,480,89.552,ubigeo_nivel_03,1
2026-06-08T13:51:09.799254+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,,34,34,1057,22.595,ubigeo_nivel_02,1
2026-06-08T13:51:09.799254+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,,34,34,3621,77.405,ubigeo_nivel_02,1
2026-06-08T13:51:10.382349+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,COLTA,3,3,54,13.107,ubigeo_nivel_03,1
2026-06-08T13:51:10.382349+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,COLTA,3,3,358,86.893,ubigeo_nivel_03,1
2026-06-08T13:51:10.981138+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,CORCULLA,2,2,66,34.921,ubigeo_nivel_03,1
2026-06-08T13:51:10.981138+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,CORCULLA,2,2,123,65.079,ubigeo_nivel_03,1
2026-06-08T13:51:11.671931+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,LAMPA,7,7,215,20.753,ubigeo_nivel_03,1
2026-06-08T13:51:11.671931+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,LAMPA,7,7,821,79.247,ubigeo_nivel_03,1
2026-06-08T13:51:12.324862+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,MARCABAMBA,2,2,79,26.599,ubigeo_nivel_03,1
2026-06-08T13:51:12.324862+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,MARCABAMBA,2,2,218,73.401,ubigeo_nivel_03,1
2026-06-08T13:51:12.994752+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,OYOLO,4,4,54,11.345,ubigeo_nivel_03,1
2026-06-08T13:51:12.994752+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,OYOLO,4,4,422,88.655,ubigeo_nivel_03,1
2026-06-08T13:51:13.653228+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,PARARCA,2,2,59,25.991,ubigeo_nivel_03,1
2026-06-08T13:51:13.653228+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,PARARCA,2,2,168,74.009,ubigeo_nivel_03,1
2026-06-08T13:51:14.551631+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,PAUSA,8,8,365,26.297,ubigeo_nivel_03,1
2026-06-08T13:51:14.551631+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,PAUSA,8,8,1023,73.703,ubigeo_nivel_03,1
2026-06-08T13:51:15.220572+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,3,3,72,26.966,ubigeo_nivel_03,1
2026-06-08T13:51:15.220572+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,3,3,195,73.034,ubigeo_nivel_03,1
2026-06-08T13:51:16.157320+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,SAN JOSÉ DE USHUA,1,1,28,28.0,ubigeo_nivel_03,1
2026-06-08T13:51:16.157320+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,SAN JOSÉ DE USHUA,1,1,72,72.0,ubigeo_nivel_03,1
2026-06-08T13:51:16.805680+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,SARA SARA,2,2,65,22.727,ubigeo_nivel_03,1
2026-06-08T13:51:16.805680+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,PÁUCAR DEL SARA SARA,SARA SARA,2,2,221,77.273,ubigeo_nivel_03,1
2026-06-08T13:51:18.462657+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,,37,37,920,19.717,ubigeo_nivel_02,1
2026-06-08T13:51:18.462657+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,,37,37,3746,80.283,ubigeo_nivel_02,1
2026-06-08T13:51:19.179224+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,BELÉN,1,1,11,9.91,ubigeo_nivel_03,1
2026-06-08T13:51:19.179224+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,BELÉN,1,1,100,90.09,ubigeo_nivel_03,1
2026-06-08T13:51:19.868285+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,CHALCOS,2,2,51,22.078,ubigeo_nivel_03,1
2026-06-08T13:51:19.868285+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,CHALCOS,2,2,180,77.922,ubigeo_nivel_03,1
2026-06-08T13:51:20.539476+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,CHILCAYOC,3,3,97,25.661,ubigeo_nivel_03,1
2026-06-08T13:51:20.539476+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,CHILCAYOC,3,3,281,74.339,ubigeo_nivel_03,1
2026-06-08T13:51:21.175366+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,HUACAÑA,2,2,70,35.0,ubigeo_nivel_03,1
2026-06-08T13:51:21.175366+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,HUACAÑA,2,2,130,65.0,ubigeo_nivel_03,1
2026-06-08T13:51:21.843551+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,MORCOLLA,5,5,128,22.535,ubigeo_nivel_03,1
2026-06-08T13:51:21.843551+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,MORCOLLA,5,5,440,77.465,ubigeo_nivel_03,1
2026-06-08T13:51:22.495647+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,PAICO,3,3,84,25.532,ubigeo_nivel_03,1
2026-06-08T13:51:22.495647+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,PAICO,3,3,245,74.468,ubigeo_nivel_03,1
2026-06-08T13:51:23.223059+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,QUEROBAMBA,8,8,213,18.8,ubigeo_nivel_03,1
2026-06-08T13:51:23.223059+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,QUEROBAMBA,8,8,920,81.2,ubigeo_nivel_03,1
2026-06-08T13:51:23.898276+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,3,3,67,15.581,ubigeo_nivel_03,1
2026-06-08T13:51:23.898276+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,3,3,363,84.419,ubigeo_nivel_03,1
2026-06-08T13:51:24.552293+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,4,4,44,8.381,ubigeo_nivel_03,1
2026-06-08T13:51:24.552293+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,4,4,481,91.619,ubigeo_nivel_03,1
2026-06-08T13:51:25.491962+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,3,3,56,18.855,ubigeo_nivel_03,1
2026-06-08T13:51:25.491962+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,3,3,241,81.145,ubigeo_nivel_03,1
2026-06-08T13:51:27.244774+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,SUCRE,SORAS,3,3,99,21.336,ubigeo_nivel_03,1
2026-06-08T13:51:27.244774+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,SUCRE,SORAS,3,3,365,78.664,ubigeo_nivel_03,1
2026-06-08T13:51:28.950770+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,,80,80,1130,11.379,ubigeo_nivel_02,1
2026-06-08T13:51:28.950770+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,,80,80,8801,88.621,ubigeo_nivel_02,1
2026-06-08T13:51:29.611890+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,ALCAMENCA,7,7,92,9.725,ubigeo_nivel_03,1
2026-06-08T13:51:29.611890+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,ALCAMENCA,7,7,854,90.275,ubigeo_nivel_03,1
2026-06-08T13:51:30.279222+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,APONGO,3,3,53,16.879,ubigeo_nivel_03,1
2026-06-08T13:51:30.279222+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,APONGO,3,3,261,83.121,ubigeo_nivel_03,1
2026-06-08T13:51:32.214732+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,ASQUIPATA,2,2,32,20.382,ubigeo_nivel_03,1
2026-06-08T13:51:32.214732+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,ASQUIPATA,2,2,125,79.618,ubigeo_nivel_03,1
2026-06-08T13:51:33.894754+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,CANARIA,10,10,191,15.403,ubigeo_nivel_03,1
2026-06-08T13:51:33.894754+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,CANARIA,10,10,1049,84.597,ubigeo_nivel_03,1
2026-06-08T13:51:34.575205+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,CAYARA,5,5,58,9.206,ubigeo_nivel_03,1
2026-06-08T13:51:34.575205+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,CAYARA,5,5,572,90.794,ubigeo_nivel_03,1
2026-06-08T13:51:35.203381+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,COLCA,6,6,133,17.206,ubigeo_nivel_03,1
2026-06-08T13:51:35.203381+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,COLCA,6,6,640,82.794,ubigeo_nivel_03,1
2026-06-08T13:51:35.857751+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,HUALLA,8,8,93,9.281,ubigeo_nivel_03,1
2026-06-08T13:51:35.857751+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AYACUCHO,VÍCTOR FAJARDO,HUALLA,8,8,909,90.719,ubigeo_nivel_03,1
2026-06-08T13:51:37.561203+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AYACUCHO,VÍCTOR FAJARDO,HUAMANQUIQUIA,4,4,71,12.747,ubigeo_nivel_03,1
